codigo_carga;tipo_asignatura;codigo_asignatura;Asignatura;Seccion;Horario;Dias;inscritos_materia;parcial;fechaparcial;Fecha_Registro;asistencia;TipoExamen;Coordinacion_Catedra;Coordinador_Catedratico;Escuela;Facultad,
AUIN-E_01_02-2020;P;AUIN-E;AUDITORIA INTERNA ;1;18:40-20:10;Lu-Mie;101;3;4/11/2020;30/11/2020 21:58;7;Diferido;CONTADURÍA;MONTANO FLORES DIOMESIS TITO;Escuela de Administración y Finanzas;Facultad de Ciencias Empresariales,
METI-H_04_02-2020;P;METI-H;METODOS DE INVESTIGACION;4;17:00-18:30;Lu-Mie;97;4;16/11/2020;1/12/2020 06:18;90;Ordinario;MERCADEO;LOPEZ COLOCHO GUILLERMO ALONSO;Escuela de Administración y Finanzas;Facultad de Ciencias Empresariales,
FIEM-E_03_02-2020;P;FIEM-E;FINANZAS EMPRESARIALES;3;08:00-09:30;Ma-Jue;57;4;17/11/2020;1/12/2020 06:44;52;Ordinario;ADMINISTRACIÓN;PEREZ DE TREJO REGINA DEL ROSARIO;Escuela de Administración y Finanzas;Facultad de Ciencias Empresariales,
METI-H_03_02-2020;P;METI-H;METODOS DE INVESTIGACION;3;06:30-08:00;Ma-Jue;38;4;19/11/2020;1/12/2020 08:06;36;Ordinario;MERCADEO;LOPEZ COLOCHO GUILLERMO ALONSO;Escuela de Administración y Finanzas;Facultad de Ciencias Empresariales,
METI-H_03_02-2020;P;METI-H;METODOS DE INVESTIGACION;3;06:30-08:00;Ma-Jue;38;4;1/12/2020;1/12/2020 08:06;2;Diferido;MERCADEO;LOPEZ COLOCHO GUILLERMO ALONSO;Escuela de Administración y Finanzas;Facultad de Ciencias Empresariales,
INME-E_03_02-2020;P;INME-E;INVESTIGACION DE MERCADO;3;16:00-19:00;Sab;33;4;21/11/2020;1/12/2020 08:07;33;Ordinario;MERCADEO;LOPEZ COLOCHO GUILLERMO ALONSO;Escuela de Administración y Finanzas;Facultad de Ciencias Empresariales,
INME-E_03_02-2020;P;INME-E;INVESTIGACION DE MERCADO;3;16:00-19:00;Sab;33;3;14/11/2020;1/12/2020 08:08;1;Diferido;MERCADEO;LOPEZ COLOCHO GUILLERMO ALONSO;Escuela de Administración y Finanzas;Facultad de Ciencias Empresariales,
SIFC-N_01_02-2020;P;SIFC-N;SISTEMAS FINANCIEROS COMPUTACIONALES;1;18:40-20:10;Ma-Jue;39;4;17/11/2020;1/12/2020 11:35;37;Ordinario;ADMINISTRACIÓN;PEREZ DE TREJO REGINA DEL ROSARIO;Escuela de Administración y Finanzas;Facultad de Ciencias Empresariales,
ADM2-B_02_02-2020;P;ADM2-B;ADMINISTRACION II;2;18:40-20:10;Lu-Mie;38;4;30/11/2020;1/12/2020 13:40;2;Diferido;ADMINISTRACIÓN;PEREZ DE TREJO REGINA DEL ROSARIO;Escuela de Administración y Finanzas;Facultad de Ciencias Empresariales,
TENE-E_02_02-2020;P;TENE-E;TENDENCIAS ECONOMICAS;2;18:40-20:10;Lu-Mie;64;4;1/12/2020;1/12/2020 14:57;1;Diferido;ECONOMÍA;RAMÍREZ ALFARO GUILLERMO ;Escuela de Administración y Finanzas;Facultad de Ciencias Empresariales,
CREA-E_02_02-2020;P;CREA-E;CREACION DE EMPRESAS;2;08:00-09:30;Lu-Vie;45;4;16/11/2020;1/12/2020 16:14;41;Ordinario;EMPRENDEDURISMO;MOLINA RODRIGUEZ MANUEL ANTONIO;Escuela de Administración y Finanzas;Facultad de Ciencias Empresariales,
CREA-E_02_02-2020;P;CREA-E;CREACION DE EMPRESAS;2;08:00-09:30;Lu-Vie;45;2;1/12/2020;1/12/2020 16:16;1;Diferido;EMPRENDEDURISMO;MOLINA RODRIGUEZ MANUEL ANTONIO;Escuela de Administración y Finanzas;Facultad de Ciencias Empresariales,
CREA-E_02_02-2020;P;CREA-E;CREACION DE EMPRESAS;2;08:00-09:30;Lu-Vie;45;3;1/12/2020;1/12/2020 16:16;2;Diferido;EMPRENDEDURISMO;MOLINA RODRIGUEZ MANUEL ANTONIO;Escuela de Administración y Finanzas;Facultad de Ciencias Empresariales,
CREA-E_02_02-2020;P;CREA-E;CREACION DE EMPRESAS;2;08:00-09:30;Lu-Vie;45;4;1/12/2020;1/12/2020 16:16;4;Diferido;EMPRENDEDURISMO;MOLINA RODRIGUEZ MANUEL ANTONIO;Escuela de Administración y Finanzas;Facultad de Ciencias Empresariales,
ADH1-T_02_02-2020;P;ADH1-T;ADMINISTRACION HOTELERA I;2;18:40-20:10;Ma-Jue;29;4;30/11/2020;1/12/2020 18:26;1;Diferido;TURISMO;CERNA AGUIÑADA CAROLINA ELIZABETH ;Escuela de Administración y Finanzas;Facultad de Ciencias Empresariales,
PREV-A_01_02-2020;P;PREV-A;PRECURSORES Y EVOLUCIONISTAS                                               ;1;17:00-18:30;Ma;13;4;1/12/2020;1/12/2020 21:59;1;Diferido;ANTROPOLOGÍA;Carlos Felipe Osegueda Osegueda;Escuela de Antropología;Facultad de Ciencias Sociales,
LCI2-H_01_02-2020;P;LCI2-H;LECTURA Y CONVERSACION EN INGLE II;1;08:00-09:30;Ma-Jue;47;4;2/12/2020;2/12/2020 06:14;2;Diferido;LENGUA INGLESA;Julio Aníbal Blanco Escobar;Escuela de Idiomas;Facultad de Ciencias Sociales,
II1-H_01_02-2020;P;II1-H;INGLES INTERMEDIO I;1;08:00-09:30;Lu-Mie-Vie;47;4;2/12/2020;2/12/2020 18:47;3;Diferido;INGLÉS;Armando García Díaz;Escuela de Idiomas;Facultad de Ciencias Sociales,
ING2-H_09_02-2020;P;ING2-H;INGLES II ;9;18:40-20:10;Ma-Jue;80;4;2/12/2020;2/12/2020 19:26;2;Diferido;INGLÉS;Armando García Díaz;Escuela de Idiomas;Facultad de Ciencias Sociales,
ING2-H_10_02-2020;P;ING2-H;INGLES II ;10;17:00-18:30;Lu-Mie;31;4;2/12/2020;2/12/2020 19:26;1;Diferido;INGLÉS;Armando García Díaz;Escuela de Idiomas;Facultad de Ciencias Sociales,
REA1-A_04_02-2020;P;REA1-A;REALIDAD NACIONAL;4;09:30-11:00;Lu-Vie;25;4;2/12/2020;2/12/2020 21:56;1;Diferido;REALIDAD NACIONAL;Adilia Del Rosario Valenzuela De Rivas;Escuela de Antropología;Facultad de Ciencias Sociales,
REA1-A_06_02-2020;P;REA1-A;REALIDAD NACIONAL;6;14:30-16:00;Lu-Vie;25;4;2/12/2020;3/12/2020 22:48;4;Diferido;REALIDAD NACIONAL;Adilia Del Rosario Valenzuela De Rivas;Escuela de Antropología;Facultad de Ciencias Sociales,
REA1-A_09_02-2020;P;REA1-A;REALIDAD NACIONAL;9;09:30-11:00;Ma-Jue;21;4;2/12/2020;2/12/2020 21:56;1;Diferido;REALIDAD NACIONAL;Adilia Del Rosario Valenzuela De Rivas;Escuela de Antropología;Facultad de Ciencias Sociales,
REA1-A_16_02-2020;P;REA1-A;REALIDAD NACIONAL;16;17:00-20:00;Vie;22;4;3/12/2020;4/12/2020 20:18;1;Diferido;REALIDAD NACIONAL;Adilia Del Rosario Valenzuela De Rivas;Escuela de Antropología;Facultad de Ciencias Sociales,
EPRO-AC_05_02-2020;P;EPRO-AC;ETICA;5;08:00-09:30;Mie-Sab;37;4;3/12/2020;3/12/2020 06:51;2;Diferido;FILOSOFÍA;Ruben Antonio Funez;Escuela de Antropología;Facultad de Ciencias Sociales,
MMPE-H_01_02-2020;P;MMPE-H;METODOS Y TECNICAS PARA LA ENSEÑANZA DEL INGLES;1;08:00-09:30;Ma-Jue;83;4;3/12/2020;3/12/2020 07:37;1;Diferido;CASTELLANO;Morena Guadalupe Magaña De Hernández;Escuela de Idiomas;Facultad de Ciencias Sociales,
ING1-H_09_02-2020;P;ING1-H;INGLES I;9;18:40-20:10;Ma-Jue;36;4;3/12/2020;3/12/2020 08:34;4;Diferido;INGLÉS;Armando García Díaz;Escuela de Idiomas;Facultad de Ciencias Sociales,
ING2-H_06_02-2020;P;ING2-H;INGLES II ;6;17:00-18:30;Lu-Mie;74;4;3/12/2020;3/12/2020 08:35;4;Diferido;INGLÉS;Armando García Díaz;Escuela de Idiomas;Facultad de Ciencias Sociales,
INI5-I_01_02-2020;P;INI5-I;INGLES PARA NEGOCIOS V;1;06:30-08:00;Ma-Jue;8;4;3/12/2020;3/12/2020 10:30;1;Diferido;INGLÉS;Armando García Díaz;Escuela de Idiomas;Facultad de Ciencias Sociales,
NEUP-H_02_02-2020;P;NEUP-H;NEURO PSICOLOGIA;2;17:00-18:30;Lu-Mie;81;4;2/12/2020;3/12/2020 12:57;2;Diferido;COMPETENCIAS BÁSICAS E INVESTIGACIÓN;Claudia Mercedes Membreño Chacón;Escuela de Psicología;Facultad de Ciencias Sociales,
EPRO-AC_08_02-2020;P;EPRO-AC;ETICA;8;17:00-18:30;Lu-Mie;101;4;3/12/2020;3/12/2020 18:51;5;Diferido;FILOSOFÍA;Ruben Antonio Funez;Escuela de Antropología;Facultad de Ciencias Sociales,
ING1-H_04_02-2020;P;ING1-H;INGLES I;4;08:00-09:30;Ma-Jue;101;4;3/12/2020;3/12/2020 21:06;3;Diferido;INGLÉS;Armando García Díaz;Escuela de Idiomas;Facultad de Ciencias Sociales,
ING1-H_10_02-2020;P;ING1-H;INGLES I;10;13:00-16:00;Sab;25;4;3/12/2020;3/12/2020 21:19;0;Diferido;INGLÉS;Armando García Díaz;Escuela de Idiomas;Facultad de Ciencias Sociales,
FOPU-H_03_02-2020;P;FOPU-H;FOTOGRAFIA PUBLICITARIA;3;17:00-18:30;Ma-Jue;24;4;3/12/2020;3/12/2020 22:09;5;Diferido;FOTOGRAFÍA;Norman Noel Alas Trujillo;Escuela de Comunicaciones;Facultad de Ciencias Sociales,
ING2-H_07_02-2020;P;ING2-H;INGLES II ;7;17:00-18:30;Ma-Jue;83;4;4/12/2020;4/12/2020 07:08;4;Diferido;INGLÉS;Armando García Díaz;Escuela de Idiomas;Facultad de Ciencias Sociales,
EPRO-AC_10_02-2020;P;EPRO-AC;ETICA;10;18:40-20:10;Ma-Jue;112;4;4/12/2020;4/12/2020 07:44;3;Diferido;FILOSOFÍA;Ruben Antonio Funez;Escuela de Antropología;Facultad de Ciencias Sociales,
DEIN-H_02_02-2020;P;DEIN-H;DESARROLLO INDIVIDUAL;2;08:00-09:30;Ma-Jue;30;4;3/12/2020;4/12/2020 08:00;5;Diferido;COMPETENCIAS GENERALES;Oscar Gilberto Hernández;Escuela de Psicología;Facultad de Ciencias Sociales,
REME-H_01_02-2020;P;REME-H;REDACCION PARA MEDIOS DE COMUNICACION;1;06:30-08:00;Lu-Vie;63;4;4/12/2020;4/12/2020 08:09;3;Diferido;REDACCIÓN;Antonio Herrera Palacios;Escuela de Comunicaciones;Facultad de Ciencias Sociales,
LOYA-H_01_02-2020;P;LOYA-H;LOGICAS CONCRETA Y ABSTRACTA                                               ;1;17:00-18:30;Lu;13;4;16/11/2020;4/12/2020 08:22;11;Ordinario;ANTROPOLOGÍA;Carlos Felipe Osegueda Osegueda;Escuela de Antropología;Facultad de Ciencias Sociales,
SOCC-H_02_02-2020;P;SOCC-H;SOCIOLOGIA DE LA COMUNICACION;2;17:00-18:30;Ma-Jue;37;4;4/12/2020;4/12/2020 08:32;2;Diferido;HISTORIA Y SOCIOLOGÍA;Julio Martínez;Escuela de Antropología;Facultad de Ciencias Sociales,
EPRO-AC_15_02-2020;P;EPRO-AC;ETICA;15;09:30-11:00;Ma-Jue;85;4;4/12/2020;4/12/2020 08:45;2;Diferido;FILOSOFÍA;Ruben Antonio Funez;Escuela de Antropología;Facultad de Ciencias Sociales,
FILO-H_06_02-2020;P;FILO-H;FILOSOFIA;6;18:40-20:10;Ma-Jue;92;4;4/12/2020;4/12/2020 08:48;3;Diferido;FILOSOFÍA;Ruben Antonio Funez;Escuela de Antropología;Facultad de Ciencias Sociales,
FILO-H_07_02-2020;P;FILO-H;FILOSOFIA;7;13:00-16:00;Sab;62;4;4/12/2020;4/12/2020 08:48;5;Diferido;FILOSOFÍA;Ruben Antonio Funez;Escuela de Antropología;Facultad de Ciencias Sociales,
EXOE-H_03_02-2020;P;EXOE-H;EXPRESION ORAL Y ESCRITA DEL ESPAÑOL ;3;08:00-09:30;Ma-Jue;100;4;4/12/2020;4/12/2020 09:07;14;Diferido;CASTELLANO;Morena Guadalupe Magaña De Hernández;Escuela de Idiomas;Facultad de Ciencias Sociales,
COA2-I_02_02-2020;P;COA2-I;COMPRENSIÓN  AUDITIVA II;2;08:00-09:30;Ma-Jue;30;4;4/12/2020;4/12/2020 09:31;1;Diferido;LENGUA INGLESA;Julio Aníbal Blanco Escobar;Escuela de Idiomas;Facultad de Ciencias Sociales,
IA1-H_01_02-2020;P;IA1-H;INGLES AVANZADO I;1;08:00-09:30;Lu-Mie-Vie;49;4;4/12/2020;4/12/2020 09:31;1;Diferido;INGLÉS;Armando García Díaz;Escuela de Idiomas;Facultad de Ciencias Sociales,
IB2-H_05_02-2020;P;IB2-H;INGLES BASICO II;5;18:05-19:35;Lu-Mie-Vie;28;4;4/12/2020;4/12/2020 10:25;2;Diferido;INGLÉS;Armando García Díaz;Escuela de Idiomas;Facultad de Ciencias Sociales,
ING1-H_08_02-2020;P;ING1-H;INGLES I;8;17:00-18:30;Ma-Jue;76;1;4/12/2020;4/12/2020 11:58;4;Diferido;INGLÉS;Armando García Díaz;Escuela de Idiomas;Facultad de Ciencias Sociales,
GRIP-I_02_02-2020;P;GRIP-I;GRAMATICA INGLESA PRAGMATICA;2;08:00-11:00;Sab;35;4;4/12/2020;4/12/2020 11:59;1;Diferido;LENGUA INGLESA;Julio Aníbal Blanco Escobar;Escuela de Idiomas;Facultad de Ciencias Sociales,
ING1-H_08_02-2020;P;ING1-H;INGLES I;8;17:00-18:30;Ma-Jue;76;4;4/12/2020;4/12/2020 11:59;4;Diferido;INGLÉS;Armando García Díaz;Escuela de Idiomas;Facultad de Ciencias Sociales,
ING2-H_05_02-2020;P;ING2-H;INGLES II ;5;09:30-11:00;Ma-Jue;126;4;4/12/2020;4/12/2020 13:51;5;Diferido;INGLÉS;Armando García Díaz;Escuela de Idiomas;Facultad de Ciencias Sociales,
ING2-H_05_02-2020;P;ING2-H;INGLES II ;5;09:30-11:00;Ma-Jue;126;1;4/12/2020;4/12/2020 13:51;4;Diferido;INGLÉS;Armando García Díaz;Escuela de Idiomas;Facultad de Ciencias Sociales,
PCIN-C_01_02-2020;P;PCIN-C;PLANEACION DE LA COMUNICACION INSTITUCIONAL;1;17:00-20:00;Vie;66;4;4/12/2020;26/12/2020 15:37;0;Diferido;COMUNICACIÓN ESPECIALIZADA;Aldo Valentín Maldonado Ortiz;Escuela de Comunicaciones;Facultad de Ciencias Sociales,
PSP1-H_02_02-2020;P;PSP1-H;PSICOLOGIA DE LA PERSONALIDAD;2;17:00-18:30;Lu-Mie;35;4;4/12/2020;4/12/2020 15:22;1;Diferido;COMPETENCIAS BÁSICAS E INVESTIGACIÓN;Claudia Mercedes Membreño Chacón;Escuela de Psicología;Facultad de Ciencias Sociales,
PSIG-H_03_02-2020;P;PSIG-H;PSICOLOGIA GENERAL;3;14:30-16:00;Ma-Jue;30;4;4/12/2020;4/12/2020 15:22;1;Diferido;COMPETENCIAS GENERALES;Oscar Gilberto Hernández;Escuela de Psicología;Facultad de Ciencias Sociales,
DEIN-H_14_02-2020;P;DEIN-H;DESARROLLO INDIVIDUAL;14;09:30-11:00;Lu-Vie;95;4;4/12/2020;4/12/2020 16:56;6;Diferido;COMPETENCIAS GENERALES;Oscar Gilberto Hernández;Escuela de Psicología;Facultad de Ciencias Sociales,
INT2-I_01_02-2020;P;INT2-I;INGLES PARA NEGOCIOS II;1;17:00-18:30;Lu-Mie-Vie;72;4;4/12/2020;4/12/2020 18:41;7;Diferido;INGLÉS;Armando García Díaz;Escuela de Idiomas;Facultad de Ciencias Sociales,
ING1-H_06_02-2020;P;ING1-H;INGLES I;6;17:00-18:30;Lu-Mie;69;4;4/12/2020;4/12/2020 20:16;5;Diferido;INGLÉS;Armando García Díaz;Escuela de Idiomas;Facultad de Ciencias Sociales,
ING1-H_07_02-2020;P;ING1-H;INGLES I;7;17:00-20:00;Vie;46;4;4/12/2020;4/12/2020 20:16;3;Diferido;INGLÉS;Armando García Díaz;Escuela de Idiomas;Facultad de Ciencias Sociales,
EPRO-AC_06_02-2020;P;EPRO-AC;ETICA;6;09:30-11:00;Ma-Jue;103;4;5/12/2020;5/12/2020 01:41;2;Diferido;FILOSOFÍA;Ruben Antonio Funez;Escuela de Antropología;Facultad de Ciencias Sociales,
EPRO-AC_11_02-2020;P;EPRO-AC;ETICA;11;17:00-20:00;Vie;105;4;5/12/2020;5/12/2020 07:02;9;Diferido;FILOSOFÍA;Ruben Antonio Funez;Escuela de Antropología;Facultad de Ciencias Sociales,
LITNI-H_01_02-2020;P;LITNI-H;LITERATURA NORTEAMERICANA E INGLESA;1;08:00-09:30;Ma-Jue;35;4;5/12/2020;5/12/2020 09:33;1;Diferido;LENGUA INGLESA;Julio Aníbal Blanco Escobar;Escuela de Idiomas;Facultad de Ciencias Sociales,
PDTV-H_01_02-2020;P;PDTV-H;PRODUCCION EN TELEVISION;1;08:00-09:30;Ma-Jue;53;4;1/12/2020;5/12/2020 11:40;3;Diferido;COMUNICACIÓN ESPECIALIZADA;Aldo Valentín Maldonado Ortiz;Escuela de Comunicaciones;Facultad de Ciencias Sociales,
PUB1-H_02_02-2020;P;PUB1-H;PUBLICIDAD I;2;17:00-20:00;Vie;69;4;4/12/2020;5/12/2020 11:43;4;Diferido;COMUNICACIÓN ESPECIALIZADA;Aldo Valentín Maldonado Ortiz;Escuela de Comunicaciones;Facultad de Ciencias Sociales,
PSIC-H_01_02-2020;P;PSIC-H;PSICOLOGIA CLINICA;1;13:00-16:00;Sab;55;4;5/12/2020;5/12/2020 12:36;0;Diferido;ESPECIALIDAD CLINICA;Heesy Carolina Vides De Rivas;Escuela de Psicología;Facultad de Ciencias Sociales,
LIN-H_01_02-2020;P;LIN-H;LINGÜISTICA;1;09:30-11:00;Ma-Jue;98;4;5/12/2020;5/12/2020 15:54;1;Diferido;LENGUA INGLESA;Julio Aníbal Blanco Escobar;Escuela de Idiomas;Facultad de Ciencias Sociales,
FONO-I_03_02-2020;P;FONO-I;FONOLOGIA;3;16:00-19:00;Sab;25;4;6/12/2020;6/12/2020 06:38;3;Diferido;LENGUA INGLESA;Julio Aníbal Blanco Escobar;Escuela de Idiomas;Facultad de Ciencias Sociales,
EPRO-AC_13_02-2020;P;EPRO-AC;ETICA;13;07:00-10:00;Dom;119;4;6/12/2020;6/12/2020 06:42;1;Diferido;FILOSOFÍA;Ruben Antonio Funez;Escuela de Antropología;Facultad de Ciencias Sociales,
NEUP-H_03_02-2020;P;NEUP-H;NEURO PSICOLOGIA;3;13:00-16:00;Sab;30;4;6/12/2020;6/12/2020 09:52;3;Diferido;COMPETENCIAS BÁSICAS E INVESTIGACIÓN;Claudia Mercedes Membreño Chacón;Escuela de Psicología;Facultad de Ciencias Sociales,
RIEI-H_03_02-2020;P;RIEI-H;REP. INTERPRETATIVO E INVESTIGATIVO;3;13:00-16:00;Sab;66;4;6/12/2020;6/12/2020 10:03;1;Diferido;REDACCIÓN;Antonio Herrera Palacios;Escuela de Comunicaciones;Facultad de Ciencias Sociales,
PSD1-H_03_02-2020;P;PSD1-H;PSICOLOGIA DEL DESARROLLO I;3;16:00-19:00;Sab;24;4;6/12/2020;6/12/2020 12:00;2;Diferido;COMPETENCIAS GENERALES;Oscar Gilberto Hernández;Escuela de Psicología;Facultad de Ciencias Sociales,
PSD2-H_02_02-2020;P;PSD2-H;PSICOLOGIA DEL DESARROLLO II;2;18:40-20:10;Ma-Jue;23;4;6/12/2020;6/12/2020 12:01;5;Diferido;COMPETENCIAS GENERALES;Oscar Gilberto Hernández;Escuela de Psicología;Facultad de Ciencias Sociales,
PSF1-H_02_02-2020;P;PSF1-H;PSICOFISIOLOGIA;2;18:40-20:10;Lu-Mie;46;4;29/11/2020;6/12/2020 13:20;3;Diferido;COMPETENCIAS BÁSICAS E INVESTIGACIÓN;Claudia Mercedes Membreño Chacón;Escuela de Psicología;Facultad de Ciencias Sociales,
NEUP-H_04_02-2020;P;NEUP-H;NEURO PSICOLOGIA;4;08:00-09:30;Ma-Jue;64;4;29/11/2020;6/12/2020 13:21;6;Diferido;COMPETENCIAS BÁSICAS E INVESTIGACIÓN;Claudia Mercedes Membreño Chacón;Escuela de Psicología;Facultad de Ciencias Sociales,
PPT2-H_01_02-2020;P;PPT2-H;PSICO-PATOLOGIA II;1;13:00-16:00;Sab;69;4;29/11/2020;6/12/2020 13:21;1;Diferido;ESPECIALIDAD CLINICA;Heesy Carolina Vides De Rivas;Escuela de Psicología;Facultad de Ciencias Sociales,
FUES-A_01_02-2020;P;FUES-A;FUNCIONALISMO Y ESTRUCTURALISMO FUNCIONAL;1;08:00-09:30;Sab;15;4;6/12/2020;6/12/2020 14:30;3;Diferido;ANTROPOLOGÍA;Carlos Felipe Osegueda Osegueda;Escuela de Antropología;Facultad de Ciencias Sociales,
METIP-H_01_02-2020;P;METIP-H;METODOS Y TECNICAS DE INVESTIGACION PERIODISTICA;1;06:30-08:00;Mie-Sab;13;4;6/12/2020;6/12/2020 18:22;1;Diferido;REDACCIÓN;Antonio Herrera Palacios;Escuela de Comunicaciones;Facultad de Ciencias Sociales,
PSEM-H_01_02-2020;P;PSEM-H;PSICOLOGIA EMPRESARIAL;1;06:30-08:00;Lu-Vie;56;4;7/12/2020;7/12/2020 06:30;2;Diferido;COMPETENCIAS GENERALES;Oscar Gilberto Hernández;Escuela de Psicología;Facultad de Ciencias Sociales,
PSEM-H_05_02-2020;P;PSEM-H;PSICOLOGIA EMPRESARIAL;5;17:00-20:00;Vie;42;4;7/12/2020;7/12/2020 06:30;2;Diferido;COMPETENCIAS GENERALES;Oscar Gilberto Hernández;Escuela de Psicología;Facultad de Ciencias Sociales,
REA1-A_03_02-2020;P;REA1-A;REALIDAD NACIONAL;3;08:00-09:30;Ma-Jue;69;4;7/12/2020;7/12/2020 07:57;4;Diferido;REALIDAD NACIONAL;Adilia Del Rosario Valenzuela De Rivas;Escuela de Antropología;Facultad de Ciencias Sociales,
LIN-H_02_02-2020;P;LIN-H;LINGÜISTICA;2;17:00-18:30;Ma-Jue;26;4;7/12/2020;7/12/2020 08:01;4;Diferido;LENGUA INGLESA;Julio Aníbal Blanco Escobar;Escuela de Idiomas;Facultad de Ciencias Sociales,
TEEV-H_01_02-2020;P;TEEV-H;TECNICAS DE EVALUACION;1;13:00-16:00;Sab;78;4;7/12/2020;7/12/2020 08:51;2;Diferido;CASTELLANO;Morena Guadalupe Magaña De Hernández;Escuela de Idiomas;Facultad de Ciencias Sociales,
PSCC-H_01_02-2020;P;PSCC-H;PSICOLOGIA DE LA COMUNICACION;1;08:00-09:30;Ma-Jue;123;4;7/12/2020;7/12/2020 10:05;6;Diferido;COMPETENCIAS GENERALES;Oscar Gilberto Hernández;Escuela de Psicología;Facultad de Ciencias Sociales,
DIPC-I_02_02-2020;P;DIPC-I;DISEÑO E IMPLEMENTACION DE PLANES DE CLASES;2;17:00-18:30;Ma-Jue;71;4;7/12/2020;7/12/2020 10:07;1;Diferido;DOCENCIA;Mauricio Leonel Alvarado Beltrán;Escuela de Idiomas;Facultad de Ciencias Sociales,
ING1-H_11_02-2020;P;ING1-H;INGLES I;11;16:00-19:00;Sab;54;4;7/12/2020;7/12/2020 10:07;2;Diferido;INGLÉS;Armando García Díaz;Escuela de Idiomas;Facultad de Ciencias Sociales,
GRAS-H_02_02-2020;P;GRAS-H;GRAMATICA SUPERIOR ;2;18:40-20:10;Ma-Jue;52;4;7/12/2020;7/12/2020 10:12;2;Diferido;CASTELLANO;Morena Guadalupe Magaña De Hernández;Escuela de Idiomas;Facultad de Ciencias Sociales,
EXOE-H_11_02-2020;P;EXOE-H;EXPRESION ORAL Y ESCRITA DEL ESPAÑOL ;11;18:40-20:10;Lu-Mie;65;4;7/12/2020;7/12/2020 10:13;9;Diferido;CASTELLANO;Morena Guadalupe Magaña De Hernández;Escuela de Idiomas;Facultad de Ciencias Sociales,
PSEM-H_04_02-2020;P;PSEM-H;PSICOLOGIA EMPRESARIAL;4;18:40-20:10;Lu-Mie;62;4;7/12/2020;7/12/2020 10:24;2;Diferido;COMPETENCIAS GENERALES;Oscar Gilberto Hernández;Escuela de Psicología;Facultad de Ciencias Sociales,
INGC1-I_01_02-2020;P;INGC1-I;INGLES PARA COMUNICACIONES I;1;06:30-08:00;Lu-Mie-Vie;38;4;7/12/2020;7/12/2020 11:11;1;Diferido;INGLÉS;Armando García Díaz;Escuela de Idiomas;Facultad de Ciencias Sociales,
II2-H_02_02-2020;P;II2-H;INGLES INTERMEDIO II ;2;08:00-09:30;Lu-Mie-Vie;60;4;7/12/2020;7/12/2020 11:11;2;Diferido;INGLÉS;Armando García Díaz;Escuela de Idiomas;Facultad de Ciencias Sociales,
FILO-H_05_02-2020;P;FILO-H;FILOSOFIA;5;17:00-18:30;Lu-Mie;79;4;7/12/2020;7/12/2020 16:40;2;Diferido;FILOSOFÍA;Ruben Antonio Funez;Escuela de Antropología;Facultad de Ciencias Sociales,
HGAC-H_01_02-2020;P;HGAC-H;HIST. GRAL. DE ARTE Y LA CULT.;1;16:00-19:00;Sab;111;4;7/12/2020;7/12/2020 16:40;1;Diferido;HISTORIA Y SOCIOLOGÍA;Julio Martínez;Escuela de Antropología;Facultad de Ciencias Sociales,
TECO-AC_01_02-2020;P;TECO-AC;TEORÍA DE LA COMUNICACIÓN;1;18:40-20:10;Lu-Mie;22;4;8/12/2020;8/12/2020 10:08;1;Diferido;COMUNICACIÓN BÁSICA;Rosalina Rodríguez Rivera;Escuela de Comunicaciones;Facultad de Ciencias Sociales,
INGC2-I_01_02-2020;P;INGC2-I;INGLES PARA COMUNICACIONES II;1;06:30-08:00;Lu-Mie-Vie;35;4;8/12/2020;8/12/2020 18:33;1;Diferido;INGLÉS;Armando García Díaz;Escuela de Idiomas;Facultad de Ciencias Sociales,
STCC-H_05_02-2020;P;STCC-H;SEMINARIO TALLER DE COMPETENCIAS;5;16:00-19:00;Sab;22;4;9/12/2020;9/12/2020 12:18;4;Diferido;CASTELLANO;Morena Guadalupe Magaña De Hernández;Escuela de Idiomas;Facultad de Ciencias Sociales,
EXOE-H_16_02-2020;P;EXOE-H;EXPRESION ORAL Y ESCRITA DEL ESPAÑOL ;16;09:30-11:00;Lu-Vie;84;4;9/12/2020;9/12/2020 13:08;1;Diferido;CASTELLANO;Morena Guadalupe Magaña De Hernández;Escuela de Idiomas;Facultad de Ciencias Sociales,
EPRO-AC_02_02-2020;P;EPRO-AC;ETICA;2;06:30-08:00;Ma-Jue;107;1;10/12/2020;10/12/2020 09:49;2;Diferido;FILOSOFÍA;Ruben Antonio Funez;Escuela de Antropología;Facultad de Ciencias Sociales,
EPRO-AC_02_02-2020;P;EPRO-AC;ETICA;2;06:30-08:00;Ma-Jue;107;2;10/12/2020;10/12/2020 09:49;3;Diferido;FILOSOFÍA;Ruben Antonio Funez;Escuela de Antropología;Facultad de Ciencias Sociales,
EPRO-AC_04_02-2020;P;EPRO-AC;ETICA;4;08:00-09:30;Ma-Jue;84;4;10/12/2020;10/12/2020 09:49;7;Diferido;FILOSOFÍA;Ruben Antonio Funez;Escuela de Antropología;Facultad de Ciencias Sociales,
EXOE-H_13_02-2020;P;EXOE-H;EXPRESION ORAL Y ESCRITA DEL ESPAÑOL ;13;13:00-16:00;Sab;40;4;10/12/2020;10/12/2020 21:18;1;Diferido;CASTELLANO;Morena Guadalupe Magaña De Hernández;Escuela de Idiomas;Facultad de Ciencias Sociales,
